year,ring,couple_id,population,observer,sex,morph,age,color_score,color_score_trans,color_score_trans_ord,color_score_median,color_score_median_trans,color_score_median_trans_ord,laying_date,brood_size,winter_snow_depth_mean,winter_snow_days_n,winter_temp_air_mean,winter_temp_air_CV,breed_snow_depth_mean,breed_snow_days_n,breed_temp_air_mean,breed_temp_air_CV
2013,766,442,a,a,male,gray,,5,4,2,5,4,2,12,3,50.62,144,-2.76,0.34,25.5,8,11.56,0.54
2013,767,444,a,a,female,brown,6,12,3,3,12,3,3,19,4,50.62,144,-2.76,0.34,1,1,12.99,0.42
2013,770,444,a,a,male,brown,4,12,3,3,12,3,3,19,4,50.62,144,-2.76,0.34,1,1,12.99,0.42
2013,779,449,b,b,female,gray,5,5,4,2,4,5,1,,0,50.62,144,-2.76,0.34,0,0,,
2013,784,452,b,b,male,gray,,6,3,3,6,3,3,19,3,50.62,144,-2.76,0.34,1,1,12.99,0.42
2013,785,452,b,b,female,brown,3,13,4,4,13,4,4,19,3,50.62,144,-2.76,0.34,1,1,12.99,0.42
2013,791,429,a,a,male,brown,4,11,2,2,11,2,2,11,3,50.62,144,-2.76,0.34,27.78,9,11.25,0.56
2013,793,257,b,b,male,brown,3,12,3,3,12,3,3,19,3,50.62,144,-2.76,0.34,1,1,12.99,0.42
2013,796,459,a,a,female,gray,3,9,2,6,8,1,5,11,2,50.62,144,-2.76,0.34,27.78,9,11.25,0.56
2013,797,461,a,a,male,gray,2,8,1,5,8,1,5,11,1,50.62,144,-2.76,0.34,27.78,9,11.25,0.56
2013,798,459,a,a,male,brown,3,12,3,3,11,2,2,11,2,50.62,144,-2.76,0.34,27.78,9,11.25,0.56
2014,654,362,a,c,female,brown,9,11,2,2,10,1,1,-5,2,5.45,56,0.68,0.3,0,0,6.68,0.69
2014,735,434,a,c,male,brown,2,13,4,4,13,4,4,12,,5.45,56,0.68,0.3,0,0,10.71,0.53
2014,736,419,a,c,female,brown,3,13,4,4,13,4,4,-8,,5.45,56,0.68,0.3,0,0,5.86,0.62
2014,737,423,a,c,female,gray,3,6,3,3,6,3,3,-11,1,5.45,56,0.68,0.3,7,2,5.26,0.37
2014,753,434,a,c,female,gray,7,6,3,3,6,3,3,12,,5.45,56,0.68,0.3,0,0,10.71,0.53
2014,767,444,a,c,female,brown,,12,3,3,12,3,3,-17,,5.45,56,0.68,0.3,6.14,7,4.06,0.41
2014,769,362,a,c,male,gray,5,8,1,5,8,1,5,-5,2,5.45,56,0.68,0.3,0,0,6.68,0.69
2014,770,444,a,c,male,brown,5,12,3,3,12,3,3,-17,,5.45,56,0.68,0.3,6.14,7,4.06,0.41
2014,772,447,b,b,male,gray,,4,5,1,5,4,2,-14,,5.45,56,0.68,0.3,6,5,4.53,0.4
2014,777,447,b,b,female,gray,,7,2,4,7,2,4,-14,,5.45,56,0.68,0.3,6,5,4.53,0.4
2014,785,453,b,b,female,brown,4,13,4,4,13,4,4,-8,,5.45,56,0.68,0.3,0,0,5.86,0.62
2014,795,419,a,c,male,gray,3,8,1,5,8,1,5,-8,,5.45,56,0.68,0.3,0,0,5.86,0.62
2014,796,459,a,c,female,gray,4,7,2,4,8,1,5,-16,,5.45,56,0.68,0.3,6.14,7,4.14,0.41
2014,797,461,a,c,male,gray,3,8,1,5,8,1,5,-17,2,5.45,56,0.68,0.3,6.14,7,4.06,0.41
2014,798,459,a,c,male,brown,4,11,2,2,11,2,2,-16,,5.45,56,0.68,0.3,6.14,7,4.14,0.41
2014,802,464,b,b,female,gray,3,4,5,1,4,5,1,-12,4,5.45,56,0.68,0.3,6.67,3,5.04,0.39
2014,803,464,b,b,male,gray,3,4,5,1,4,5,1,-12,4,5.45,56,0.68,0.3,6.67,3,5.04,0.39
2014,804,453,b,b,male,gray,2,4,5,1,4,5,1,-8,,5.45,56,0.68,0.3,0,0,5.86,0.62
2014,805,466,b,b,male,brown,3,12,3,3,12,3,3,-15,4,5.45,56,0.68,0.3,6.17,6,4.32,0.41
2015,231,468,b,b,male,gray,17,,,,7,2,4,-6,2,9.77,82,0.94,0.23,3,3,5.88,0.44
2015,655,364,a,c,female,brown,12,13,4,4,13,4,4,-13,3,9.77,82,0.94,0.23,3,3,4.93,0.38
2015,670,375,a,c,female,gray,9,7,2,4,8,1,5,-13,4,9.77,82,0.94,0.23,3,3,4.93,0.38
2015,686,364,a,c,male,brown,10,13,4,4,13,4,4,-13,3,9.77,82,0.94,0.23,3,3,4.93,0.38
2015,706,400,a,c,female,brown,3,13,4,4,13,4,4,-8,5,9.77,82,0.94,0.23,3,3,5.58,0.44
2015,736,420,a,c,female,brown,,13,4,4,13,4,4,5,0,9.77,82,0.94,0.23,0,0,7.84,0.36
2015,739,426,a,c,female,gray,2,5,4,2,5,4,2,-12,2,9.77,82,0.94,0.23,3,3,5.04,0.38
2015,740,475,a,c,male,brown,2,13,4,4,13,4,4,-7,0,9.77,82,0.94,0.23,3,3,5.75,0.43
2015,764,442,a,c,female,gray,8,6,3,3,6,3,3,-11,3,9.77,82,0.94,0.23,3,3,5.08,0.38
2015,766,442,a,c,male,gray,8,6,3,3,5,4,2,-11,3,9.77,82,0.94,0.23,3,3,5.08,0.38
2015,771,467,b,b,male,brown,4,12,3,3,12,3,3,-13,4,9.77,82,0.94,0.23,3,3,4.93,0.38
2015,792,458,a,c,female,gray,3,4,5,1,4,5,1,-5,3,9.77,82,0.94,0.23,3,3,6.08,0.44
2015,796,459,a,c,female,gray,5,9,2,6,8,1,5,-22,2,9.77,82,0.94,0.23,3,3,3.94,0.37
2015,797,461,a,c,male,gray,4,8,1,5,8,1,5,-19,3,9.77,82,0.94,0.23,3,3,4.22,0.39
2015,798,459,a,c,male,brown,5,11,2,2,11,2,2,-22,2,9.77,82,0.94,0.23,3,3,3.94,0.37
2015,799,462,a,c,female,brown,3,12,3,3,12,3,3,-8,3,9.77,82,0.94,0.23,3,3,5.58,0.44
2015,802,465,b,b,female,gray,4,,,,4,5,1,-11,3,9.77,82,0.94,0.23,3,3,5.08,0.38
2015,807,467,b,b,female,brown,3,13,4,4,13,4,4,-13,4,9.77,82,0.94,0.23,3,3,4.93,0.38
2015,808,465,b,b,male,gray,3,4,5,1,4,5,1,-11,3,9.77,82,0.94,0.23,3,3,5.08,0.38
2015,809,468,b,b,female,brown,2,13,4,4,13,4,4,-6,2,9.77,82,0.94,0.23,3,3,5.88,0.44
2015,810,469,b,b,female,brown,2,11,2,2,11,2,2,-15,1,9.77,82,0.94,0.23,3,3,4.72,0.38
2015,811,470,b,b,female,gray,2,4,5,1,4,5,1,-1,3,9.77,82,0.94,0.23,3,3,6.7,0.44
2015,816,474,a,c,female,gray,3,6,3,3,6,3,3,-16,4,9.77,82,0.94,0.23,3,3,4.62,0.38
2015,817,474,a,c,male,gray,3,5,4,2,5,4,2,-16,4,9.77,82,0.94,0.23,3,3,4.62,0.38
2015,818,426,a,c,male,gray,3,5,4,2,5,4,2,-12,2,9.77,82,0.94,0.23,3,3,5.04,0.38
2015,819,375,a,c,male,gray,3,4,5,1,4,5,1,-13,4,9.77,82,0.94,0.23,3,3,4.93,0.38
2015,820,400,a,c,male,gray,3,4,5,1,4,5,1,-8,5,9.77,82,0.94,0.23,3,3,5.58,0.44
2015,821,475,a,c,female,gray,3,7,2,4,7,2,4,-7,0,9.77,82,0.94,0.23,3,3,5.75,0.43
2015,822,458,a,c,male,gray,3,8,1,5,8,1,5,-5,3,9.77,82,0.94,0.23,3,3,6.08,0.44
2015,823,476,a,c,female,gray,2,7,2,4,7,2,4,-4,1,9.77,82,0.94,0.23,3,3,6.31,0.47
2015,824,462,a,c,male,gray,2,7,2,4,7,2,4,-8,3,9.77,82,0.94,0.23,3,3,5.58,0.44
2015,825,420,a,c,male,gray,2,8,1,5,8,1,5,5,0,9.77,82,0.94,0.23,0,0,7.84,0.36
2016,231,468,b,b,male,gray,18,,,,7,2,4,-4,2,15.51,86,0.07,0.26,4.67,3,8.03,0.58
2016,514,257,b,b,female,gray,10,,,,5,4,2,-22,4,15.51,86,0.07,0.26,13.57,21,3.62,0.47
2016,654,362,a,c,female,brown,11,10,1,1,10,1,1,-12,2,15.51,86,0.07,0.26,10.82,11,6.01,0.5
2016,720,493,a,c,male,gray,3,5,4,2,5,4,2,-13,5,15.51,86,0.07,0.26,11.25,12,5.74,0.52
2016,742,427,a,c,female,brown,3,10,1,1,10,1,1,-16,4,15.51,86,0.07,0.26,11.67,15,5.29,0.53
2016,769,362,a,c,male,gray,7,9,2,6,8,1,5,-12,2,15.51,86,0.07,0.26,10.82,11,6.01,0.5
2016,770,489,a,c,male,brown,7,12,3,3,12,3,3,-22,4,15.51,86,0.07,0.26,13.57,21,3.62,0.47
2016,785,454,b,b,female,brown,5,,,,13,4,4,-14,4,15.51,86,0.07,0.26,11.31,13,5.58,0.52
2016,793,257,b,b,male,brown,6,,,,12,3,3,-22,4,15.51,86,0.07,0.26,13.57,21,3.62,0.47
2016,796,459,a,c,female,gray,6,7,2,4,8,1,5,-45,4,15.51,86,0.07,0.26,18.05,44,0.51,0.55
2016,797,461,a,c,male,gray,5,7,2,4,8,1,5,-18,0,15.51,86,0.07,0.26,12.29,17,4.68,0.51
2016,798,459,a,c,male,brown,6,12,3,3,11,2,2,-45,4,15.51,86,0.07,0.26,18.05,44,0.51,0.55
2016,809,468,b,b,female,brown,3,,,,13,4,4,-4,2,15.51,86,0.07,0.26,4.67,3,8.03,0.58
2016,812,471,b,b,female,brown,3,13,4,4,13,4,4,,0,15.51,86,0.07,0.26,0,0,,
2016,813,471,b,b,male,gray,3,5,4,2,4,5,1,,0,15.51,86,0.07,0.26,0,0,,
2016,814,472,a,c,female,gray,3,4,5,1,4,5,1,-6,4,15.51,86,0.07,0.26,7.4,5,7.55,0.6
2016,815,473,a,c,female,brown,3,13,4,4,13,4,4,-21,2,15.51,86,0.07,0.26,13.2,20,3.87,0.49
2016,823,476,a,c,female,gray,3,7,2,4,7,2,4,-24,5,15.51,86,0.07,0.26,14.35,23,3.2,0.45
2016,827,478,a,c,female,gray,2,8,1,5,8,1,5,-6,3,15.51,86,0.07,0.26,7.4,5,7.55,0.6
2016,828,479,b,b,female,brown,3,14,5,5,14,5,5,-17,3,15.51,86,0.07,0.26,12,16,5,0.52
2016,829,479,b,b,male,gray,3,4,5,1,4,5,1,-17,3,15.51,86,0.07,0.26,12,16,5,0.52
2016,830,480,b,b,female,gray,2,4,5,1,4,5,1,-18,2,15.51,86,0.07,0.26,12.29,17,4.68,0.51
2016,831,480,b,b,male,gray,2,4,5,1,4,5,1,-18,2,15.51,86,0.07,0.26,12.29,17,4.68,0.51
2016,832,481,b,b,female,gray,3,4,5,1,4,5,1,3,4,15.51,86,0.07,0.26,0,0,9.51,0.53
2016,833,482,b,b,female,gray,3,4,5,1,4,5,1,-16,3,15.51,86,0.07,0.26,11.67,15,5.29,0.53
2016,834,482,b,b,male,gray,3,4,5,1,4,5,1,-16,3,15.51,86,0.07,0.26,11.67,15,5.29,0.53
2016,835,483,b,b,female,gray,3,5,4,2,5,4,2,,0,15.51,86,0.07,0.26,0,0,,
2016,836,483,b,b,male,brown,3,11,2,2,11,2,2,,0,15.51,86,0.07,0.26,0,0,,
2016,837,484,b,b,female,gray,2,4,5,1,4,5,1,,1,15.51,86,0.07,0.26,0,0,,
2016,838,454,b,b,male,brown,3,13,4,4,13,4,4,-14,4,15.51,86,0.07,0.26,11.31,13,5.58,0.52
2016,839,485,b,b,female,brown,3,12,3,3,12,3,3,-6,3,15.51,86,0.07,0.26,7.4,5,7.55,0.6
2016,840,486,b,b,female,gray,2,4,5,1,4,5,1,,0,15.51,86,0.07,0.26,0,0,,
2016,841,485,b,b,male,gray,3,4,5,1,4,5,1,-6,3,15.51,86,0.07,0.26,7.4,5,7.55,0.6
2016,842,486,b,b,male,gray,2,4,5,1,4,5,1,,0,15.51,86,0.07,0.26,0,0,,
2016,845,489,a,c,female,brown,3,10,1,1,12,3,3,-22,4,15.51,86,0.07,0.26,13.57,21,3.62,0.47
2016,846,463,a,c,male,brown,3,13,4,4,13,4,4,-22,3,15.51,86,0.07,0.26,13.57,21,3.62,0.47
2016,847,427,a,c,male,gray,3,4,5,1,4,5,1,-16,4,15.51,86,0.07,0.26,11.67,15,5.29,0.53
2016,848,491,a,c,female,gray,3,6,3,3,6,3,3,-18,4,15.51,86,0.07,0.26,12.29,17,4.68,0.51
2016,849,492,a,c,female,brown,3,13,4,4,13,4,4,-17,4,15.51,86,0.07,0.26,12,16,5,0.52
2016,850,491,a,c,male,gray,3,5,4,2,4,5,1,-18,4,15.51,86,0.07,0.26,12.29,17,4.68,0.51
2016,851,493,a,c,female,brown,3,11,2,2,11,2,2,-13,5,15.51,86,0.07,0.26,11.25,12,5.74,0.52
2016,852,473,a,c,male,gray,2,7,2,4,7,2,4,-21,2,15.51,86,0.07,0.26,13.2,20,3.87,0.49
2016,853,494,a,c,female,brown,2,13,4,4,13,4,4,-9,1,15.51,86,0.07,0.26,9.5,8,6.81,0.43
2016,855,472,a,c,male,brown,2,13,4,4,13,4,4,-6,4,15.51,86,0.07,0.26,7.4,5,7.55,0.6
2016,856,492,a,c,male,gray,3,6,3,3,6,3,3,-17,4,15.51,86,0.07,0.26,12,16,5,0.52
2016,859,497,a,c,female,brown,2,13,4,4,13,4,4,1,4,15.51,86,0.07,0.26,0,0,9.14,0.56
2016,860,497,a,c,male,gray,3,5,4,2,5,4,2,1,4,15.51,86,0.07,0.26,0,0,9.14,0.56
2017,360,511,b,b,male,gray,3,4,5,1,4,5,1,,0,10.7,110,-0.84,0.23,0,0,,
2017,737,421,a,c,female,gray,6,6,3,3,6,3,3,-10,2,10.7,110,-0.84,0.23,1.71,7,3.4,0.56
2017,741,736,b,b,male,brown,3,13,4,4,13,4,4,,,10.7,110,-0.84,0.23,0,0,,
2017,770,489,a,c,male,brown,8,13,4,4,12,3,3,-16,1,10.7,110,-0.84,0.23,2.85,13,2.89,0.57
2017,772,447,b,b,male,gray,3,6,3,3,5,4,2,-14,1,10.7,110,-0.84,0.23,1.82,11,2.89,0.57
2017,777,447,b,b,female,gray,3,8,1,5,7,2,4,-14,1,10.7,110,-0.84,0.23,1.82,11,2.89,0.57
2017,796,460,a,c,female,gray,7,,,,8,1,5,,0,10.7,110,-0.84,0.23,0,0,,
2017,800,421,a,c,male,gray,3,8,1,5,8,1,5,-10,2,10.7,110,-0.84,0.23,1.71,7,3.4,0.56
2017,823,476,a,c,female,gray,4,6,3,3,7,2,4,-17,3,10.7,110,-0.84,0.23,3.43,14,2.88,0.57
2017,831,488,b,b,male,gray,3,4,5,1,4,5,1,-12,3,10.7,110,-0.84,0.23,1.67,9,3.13,0.58
2017,841,737,b,b,male,gray,3,5,4,2,4,5,1,,,10.7,110,-0.84,0.23,0,0,,
2017,844,488,b,b,female,gray,2,4,5,1,4,5,1,-12,3,10.7,110,-0.84,0.23,1.67,9,3.13,0.58
2017,845,489,a,c,female,brown,4,13,4,4,12,3,3,-16,1,10.7,110,-0.84,0.23,2.85,13,2.89,0.57
2017,861,498,a,c,female,brown,2,10,1,1,10,1,1,-12,3,10.7,110,-0.84,0.23,1.67,9,3.13,0.58
2017,862,499,a,c,female,gray,3,6,3,3,6,3,3,-15,3,10.7,110,-0.84,0.23,2.33,12,2.86,0.57
2017,863,499,a,c,male,brown,3,11,2,2,11,2,2,-15,3,10.7,110,-0.84,0.23,2.33,12,2.86,0.57
2017,864,498,a,c,male,gray,3,5,4,2,4,5,1,-12,3,10.7,110,-0.84,0.23,1.67,9,3.13,0.58
2017,865,500,a,c,female,gray,2,4,5,1,4,5,1,-11,4,10.7,110,-0.84,0.23,1.62,8,3.27,0.57
2017,866,502,a,c,female,gray,3,7,2,4,5,4,2,-16,4,10.7,110,-0.84,0.23,2.85,13,2.89,0.57
2017,867,500,a,c,male,brown,2,10,1,1,10,1,1,-11,4,10.7,110,-0.84,0.23,1.62,8,3.27,0.57
2017,868,502,a,c,male,gray,3,6,3,3,6,3,3,-16,4,10.7,110,-0.84,0.23,2.85,13,2.89,0.57
2017,869,505,a,c,female,gray,3,8,1,5,7,2,4,-11,3,10.7,110,-0.84,0.23,1.62,8,3.27,0.57
2017,870,505,a,c,male,brown,3,13,4,4,12,3,3,-11,3,10.7,110,-0.84,0.23,1.62,8,3.27,0.57
2017,873,511,b,b,female,gray,3,5,4,2,5,4,2,,0,10.7,110,-0.84,0.23,0,0,,
2017,874,512,b,b,female,gray,3,4,5,1,4,5,1,-11,3,10.7,110,-0.84,0.23,1.62,8,3.27,0.57
2017,875,512,b,b,male,brown,3,12,3,3,12,3,3,-11,3,10.7,110,-0.84,0.23,1.62,8,3.27,0.57
2018,742,427,a,c,female,brown,5,9,2,0,10,1,1,15,2,18.6,102,-1.11,0.34,0,0,12.86,0.39
2018,772,447,b,b,male,gray,3,,,,5,4,2,-8,4,18.6,102,-1.11,0.34,20.48,21,6.62,0.54
2018,777,447,b,b,female,gray,3,,,,7,2,4,-8,4,18.6,102,-1.11,0.34,20.48,21,6.62,0.54
2018,801,530,a,c,male,gray,3,4,5,1,4,5,1,16,2,18.6,102,-1.11,0.34,0,0,13.1,0.38
2018,826,508,a,c,male,gray,4,5,4,2,5,4,2,8,1,18.6,102,-1.11,0.34,8.8,5,11.86,0.48
2018,847,427,a,c,male,gray,5,4,5,1,4,5,1,15,2,18.6,102,-1.11,0.34,0,0,12.86,0.39
2018,848,491,a,c,female,gray,5,7,2,4,6,3,3,5,3,18.6,102,-1.11,0.34,13.12,8,11.02,0.52
2018,850,491,a,c,male,gray,5,4,5,1,4,5,1,5,3,18.6,102,-1.11,0.34,13.12,8,11.02,0.52
2018,857,529,a,c,male,gray,3,8,1,5,8,1,5,9,3,18.6,102,-1.11,0.34,7.25,4,12.05,0.47
2018,858,496,a,c,female,gray,3,5,4,2,5,4,2,12,3,18.6,102,-1.11,0.34,2,1,12.39,0.43
2018,864,496,a,c,male,gray,4,4,5,1,4,5,1,12,3,18.6,102,-1.11,0.34,2,1,12.39,0.43
2018,871,508,a,c,female,brown,3,9,2,0,10,1,1,8,1,18.6,102,-1.11,0.34,8.8,5,11.86,0.48
2018,872,510,a,c,female,brown,3,12,3,3,12,3,3,8,0,18.6,102,-1.11,0.34,8.8,5,11.86,0.48
2018,876,513,b,b,female,gray,3,4,5,1,4,5,1,6,2,18.6,102,-1.11,0.34,11.29,7,11.25,0.51
2018,877,513,b,b,male,gray,3,4,5,1,4,5,1,6,2,18.6,102,-1.11,0.34,11.29,7,11.25,0.51
2018,878,514,b,b,female,gray,3,4,5,1,4,5,1,12,3,18.6,102,-1.11,0.34,2,1,12.39,0.43
2018,902,529,a,c,female,gray,3,5,4,2,5,4,2,9,3,18.6,102,-1.11,0.34,7.25,4,12.05,0.47
2018,903,530,a,c,female,brown,3,12,3,3,12,3,3,16,2,18.6,102,-1.11,0.34,0,0,13.1,0.38
2018,904,531,a,c,female,brown,3,11,2,2,11,2,2,17,3,18.6,102,-1.11,0.34,0,0,13.25,0.38
2019,514,258,b,b,female,gray,,,,,5,4,2,-6,2,27.1,105,0.05,0.29,10.83,6,7.16,0.58
2019,733,532,a,c,male,brown,,10,1,1,10,1,1,-26,3,27.1,105,0.05,0.29,22.88,26,3.68,0.44
2019,735,434,a,c,male,brown,7,14,5,5,13,4,4,-2,4,27.1,105,0.05,0.29,5,2,8.19,0.54
2019,737,422,a,c,female,gray,8,4,5,1,6,3,3,-4,4,27.1,105,0.05,0.29,9.5,4,7.85,0.57
2019,742,427,a,c,female,brown,6,10,1,1,10,1,1,-1,4,27.1,105,0.05,0.29,2,1,8.25,0.53
2019,753,434,a,c,female,gray,12,4,5,1,6,3,3,-2,4,27.1,105,0.05,0.29,5,2,8.19,0.54
2019,770,489,a,c,male,brown,10,11,2,2,12,3,3,-14,3,27.1,105,0.05,0.29,16.36,14,5.56,0.6
2019,797,477,a,c,male,gray,8,7,2,4,8,1,5,-2,5,27.1,105,0.05,0.29,5,2,8.19,0.54
2019,806,524,a,c,male,gray,4,6,3,3,5,4,2,-2,4,27.1,105,0.05,0.29,5,2,8.19,0.54
2019,813,258,b,b,male,gray,6,4,5,1,4,5,1,-6,2,27.1,105,0.05,0.29,10.83,6,7.16,0.58
2019,827,477,a,c,female,gray,5,8,1,5,8,1,5,-2,5,27.1,105,0.05,0.29,5,2,8.19,0.54
2019,831,516,b,b,male,gray,5,4,5,1,4,5,1,-15,5,27.1,105,0.05,0.29,17.07,15,5.4,0.61
2019,845,489,a,c,female,brown,6,11,2,2,12,3,3,-14,3,27.1,105,0.05,0.29,16.36,14,5.56,0.6
2019,847,427,a,c,male,gray,6,5,4,2,4,5,1,-1,4,27.1,105,0.05,0.29,2,1,8.25,0.53
2019,854,495,a,c,female,gray,4,4,5,1,4,5,1,1,3,27.1,105,0.05,0.29,0,0,8.45,0.51
2019,858,496,a,c,female,gray,4,5,4,2,5,4,2,-8,3,27.1,105,0.05,0.29,11.75,8,6.6,0.56
2019,864,496,a,c,male,gray,5,4,5,1,4,5,1,-8,3,27.1,105,0.05,0.29,11.75,8,6.6,0.56
2019,866,503,a,c,female,gray,5,4,5,1,5,4,2,9,4,27.1,105,0.05,0.29,0,0,9.6,0.46
2019,869,505,a,c,female,gray,5,7,2,4,7,2,4,-2,5,27.1,105,0.05,0.29,5,2,8.19,0.54
2019,870,505,a,c,male,brown,5,11,2,2,12,3,3,-2,5,27.1,105,0.05,0.29,5,2,8.19,0.54
2019,880,516,b,b,female,brown,3,13,4,4,13,4,4,-15,5,27.1,105,0.05,0.29,17.07,15,5.4,0.61
2019,881,517,b,b,female,gray,3,4,5,1,4,5,1,-12,4,27.1,105,0.05,0.29,14.58,12,5.81,0.57
2019,882,517,b,b,male,gray,1,4,5,1,4,5,1,-12,4,27.1,105,0.05,0.29,14.58,12,5.81,0.57
2019,888,522,a,c,female,gray,3,4,5,1,4,5,1,-6,4,27.1,105,0.05,0.29,10.83,6,7.16,0.58
2019,889,422,a,c,male,gray,3,4,5,1,5,4,2,-4,4,27.1,105,0.05,0.29,9.5,4,7.85,0.57
2019,890,523,a,c,female,brown,2,14,5,5,14,5,5,-3,3,27.1,105,0.05,0.29,7.67,3,8.09,0.54
2019,891,495,a,c,male,gray,3,7,2,4,7,2,4,1,3,27.1,105,0.05,0.29,0,0,8.45,0.51
2019,892,523,a,c,male,brown,3,14,5,5,14,5,5,-3,3,27.1,105,0.05,0.29,7.67,3,8.09,0.54
2019,893,525,a,c,female,brown,2,13,4,4,13,4,4,-2,4,27.1,105,0.05,0.29,5,2,8.19,0.54
2019,894,525,a,c,male,brown,3,12,3,3,13,4,4,-2,4,27.1,105,0.05,0.29,5,2,8.19,0.54
2019,895,527,a,c,female,brown,3,14,5,5,14,5,5,-2,3,27.1,105,0.05,0.29,5,2,8.19,0.54
2019,896,503,a,c,male,gray,3,6,3,3,6,3,3,9,4,27.1,105,0.05,0.29,0,0,9.6,0.46
2019,897,527,a,c,male,gray,3,6,3,3,6,3,3,-2,3,27.1,105,0.05,0.29,5,2,8.19,0.54
2019,906,532,a,c,female,gray,3,4,5,1,4,5,1,-26,3,27.1,105,0.05,0.29,22.88,26,3.68,0.44
2019,913,536,b,b,female,brown,3,14,5,5,14,5,5,-3,4,27.1,105,0.05,0.29,7.67,3,8.09,0.54
2019,914,537,b,b,female,brown,2,12,3,3,12,3,3,3,3,27.1,105,0.05,0.29,0,0,8.8,0.49
2019,915,538,b,b,female,gray,2,4,5,1,4,5,1,-2,2,27.1,105,0.05,0.29,5,2,8.19,0.54
2019,916,538,b,b,male,gray,3,4,5,1,4,5,1,-2,2,27.1,105,0.05,0.29,5,2,8.19,0.54
2020,738,424,a,c,female,gray,3,8,1,5,7,2,4,20,1,2.41,17,1.98,0.37,0,0,10.49,0.48
2020,766,533,a,c,male,gray,3,4,5,1,5,4,2,-11,3,2.41,17,1.98,0.37,3.33,3,4.61,0.48
2020,770,489,a,c,male,brown,3,13,4,4,12,3,3,-19,4,2.41,17,1.98,0.37,3.33,3,3.98,0.49
2020,772,539,b,b,male,gray,3,5,4,2,5,4,2,-17,5,2.41,17,1.98,0.37,3.33,3,4.2,0.49
2020,806,541,b,b,male,gray,3,4,5,1,5,4,2,-11,3,2.41,17,1.98,0.37,3.33,3,4.61,0.48
2020,838,542,b,b,male,brown,3,13,4,4,13,4,4,-8,3,2.41,17,1.98,0.37,3.33,3,4.95,0.42
2020,843,487,a,c,female,brown,3,13,4,4,13,4,4,-9,3,2.41,17,1.98,0.37,3.33,3,4.8,0.45
2020,845,489,a,c,female,brown,7,12,3,3,12,3,3,-19,4,2.41,17,1.98,0.37,3.33,3,3.98,0.49
2020,865,501,a,c,female,gray,5,6,3,3,4,5,1,-9,3,2.41,17,1.98,0.37,3.33,3,4.8,0.45
2020,866,503,a,c,female,gray,3,5,4,2,5,4,2,-16,4,2.41,17,1.98,0.37,3.33,3,4.42,0.5
2020,869,507,a,c,female,gray,3,9,2,6,7,2,4,,0,2.41,17,1.98,0.37,0,0,,
2020,871,509,a,c,female,brown,3,11,2,2,10,1,1,,0,2.41,17,1.98,0.37,0,0,,
2020,879,515,b,b,female,gray,3,4,5,1,4,5,1,-11,4,2.41,17,1.98,0.37,3.33,3,4.61,0.48
2020,883,535,a,c,male,gray,3,6,3,3,6,3,3,-10,5,2.41,17,1.98,0.37,3.33,3,4.69,0.46
2020,884,519,a,c,female,gray,2,7,2,4,6,3,3,,0,2.41,17,1.98,0.37,0,0,,
2020,885,520,a,c,female,gray,2,5,4,2,5,4,2,-6,4,2.41,17,1.98,0.37,3.33,3,5.11,0.41
2020,886,520,a,c,male,gray,3,6,3,3,6,3,3,-6,4,2.41,17,1.98,0.37,3.33,3,5.11,0.41
2020,888,522,a,c,female,gray,3,5,4,2,4,5,1,-19,3,2.41,17,1.98,0.37,3.33,3,3.98,0.49
2020,893,525,a,c,female,brown,3,12,3,3,13,4,4,-11,4,2.41,17,1.98,0.37,3.33,3,4.61,0.48
2020,894,525,a,c,male,brown,3,14,5,5,13,4,4,-11,4,2.41,17,1.98,0.37,3.33,3,4.61,0.48
2020,896,503,a,c,male,gray,3,7,2,4,6,3,3,-16,4,2.41,17,1.98,0.37,3.33,3,4.42,0.5
2020,898,528,a,c,female,gray,3,7,2,4,6,3,3,-29,3,2.41,17,1.98,0.37,3.33,3,3.15,0.47
2020,899,528,a,c,male,gray,3,6,3,3,5,4,2,-29,3,2.41,17,1.98,0.37,3.33,3,3.15,0.47
2020,901,424,a,c,male,gray,3,7,2,4,7,2,4,20,1,2.41,17,1.98,0.37,0,0,10.49,0.48
2020,905,544,b,b,male,brown,3,13,4,4,13,4,4,-16,1,2.41,17,1.98,0.37,3.33,3,4.42,0.5
2020,907,533,a,c,female,brown,3,11,2,2,11,2,2,-11,3,2.41,17,1.98,0.37,3.33,3,4.61,0.48
2020,908,534,a,c,female,gray,3,6,3,3,6,3,3,-13,4,2.41,17,1.98,0.37,3.33,3,4.57,0.48
2020,909,534,a,c,male,brown,3,11,2,2,11,2,2,-13,4,2.41,17,1.98,0.37,3.33,3,4.57,0.48
2020,910,501,a,c,male,gray,3,6,3,3,7,2,4,-9,3,2.41,17,1.98,0.37,3.33,3,4.8,0.45
2020,911,535,a,c,female,brown,3,10,1,1,10,1,1,-10,5,2.41,17,1.98,0.37,3.33,3,4.69,0.46
2020,912,487,a,c,male,brown,3,14,5,5,14,5,5,-9,3,2.41,17,1.98,0.37,3.33,3,4.8,0.45
2020,917,539,b,b,female,brown,3,11,2,2,11,2,2,-17,5,2.41,17,1.98,0.37,3.33,3,4.2,0.49
2020,918,540,b,b,female,gray,3,4,5,1,4,5,1,-14,4,2.41,17,1.98,0.37,3.33,3,4.53,0.49
